Div;Date;HomeTeam;AwayTeam;home_eff;goals;FTR
1;21-08-2015;Málaga;Sevilla;1;0;D
1;22-08-2015;Atlético de Madrid;Las Palmas;1;1;H
1;22-08-2015;Espanyol;Getafe;1;1;H
1;22-08-2015;Deportivo de la Coruña;Real Sociedad;1;0;D
1;22-08-2015;Rayo Vallecano;Valencia;1;0;D
1;23-08-2015;Athletic de Bilbao;Barcelona;1;0;A
1;23-08-2015;Betis;Villarreal;1;1;D
1;23-08-2015;Levante;Celta;1;1;A
1;23-08-2015;Sp Gijón;Real Madrid;1;0;D
1;24-08-2015;Granada;Eibar;1;1;A
1;28-08-2015;Villarreal;Espanyol;1;3;H
1;29-08-2015;Barcelona;Málaga;1;1;H
1;29-08-2015;Celta;Rayo Vallecano;1;3;H
1;29-08-2015;Real Madrid;Betis;1;5;H
1;29-08-2015;Real Sociedad;Sp Gijón;1;0;D
1;30-08-2015;Eibar;Athletic de Bilbao;1;2;H
1;30-08-2015;Getafe;Granada;1;1;A
1;30-08-2015;Las Palmas;Levante;1;0;D
1;30-08-2015;Sevilla;Atlético de Madrid;1;0;A
1;30-08-2015;Valencia;Deportivo de la Coruña;1;1;D
1;11-09-2015;Levante;Sevilla;1;1;D
1;12-09-2015;Atlético de Madrid;Barcelona;1;1;A
1;12-09-2015;Betis;Real Sociedad;1;1;H
1;12-09-2015;Espanyol;Real Madrid;1;0;A
1;12-09-2015;Sp Gijón;Valencia;1;0;A
1;13-09-2015;Athletic de Bilbao;Getafe;1;3;H
1;13-09-2015;Celta;Las Palmas;1;3;D
1;13-09-2015;Granada;Villarreal;1;1;A
1;13-09-2015;Málaga;Eibar;1;0;D
1;14-09-2015;Rayo Vallecano;Deportivo de la Coruña;1;1;A
1;18-09-2015;Getafe;Málaga;1;1;H
1;19-09-2015;Eibar;Atlético de Madrid;1;0;A
1;19-09-2015;Real Madrid;Granada;1;1;H
1;19-09-2015;Real Sociedad;Espanyol;1;2;A
1;19-09-2015;Valencia;Betis;1;0;D
1;20-09-2015;Barcelona;Levante;1;4;H
1;20-09-2015;Deportivo de la Coruña;Sp Gijón;1;2;A
1;20-09-2015;Las Palmas;Rayo Vallecano;1;0;A
1;20-09-2015;Sevilla;Celta;1;1;A
1;20-09-2015;Villarreal;Athletic de Bilbao;1;3;H
1;22-09-2015;Atlético de Madrid;Getafe;1;2;H
1;22-09-2015;Espanyol;Valencia;1;1;H
1;22-09-2015;Granada;Real Sociedad;1;0;A
1;23-09-2015;Athletic de Bilbao;Real Madrid;1;1;A
1;23-09-2015;Celta;Barcelona;1;4;H
1;23-09-2015;Las Palmas;Sevilla;1;2;H
1;23-09-2015;Levante;Eibar;1;2;D
1;23-09-2015;Málaga;Villarreal;1;0;A
1;23-09-2015;Rayo Vallecano;Sp Gijón;1;2;H
1;24-09-2015;Betis;Deportivo de la Coruña;1;1;A
1;25-09-2015;Valencia;Granada;1;1;H
1;26-09-2015;Barcelona;Las Palmas;1;2;H
1;26-09-2015;Eibar;Celta;1;1;D
1;26-09-2015;Real Madrid;Málaga;1;0;D
1;26-09-2015;Sevilla;Rayo Vallecano;1;3;H
1;26-09-2015;Villarreal;Atlético de Madrid;1;1;H
1;27-09-2015;Getafe;Levante;1;3;H
1;27-09-2015;Deportivo de la Coruña;Espanyol;1;3;H
1;27-09-2015;Real Sociedad;Athletic de Bilbao;1;0;D
1;27-09-2015;Sp Gijón;Betis;1;1;A
1;02-10-2015;Celta;Getafe;1;0;D
1;03-10-2015;Espanyol;Sp Gijón;1;1;A
1;03-10-2015;Granada;Deportivo de la Coruña;1;1;D
1;03-10-2015;Las Palmas;Eibar;1;0;A
1;03-10-2015;Málaga;Real Sociedad;1;3;H
1;03-10-2015;Sevilla;Barcelona;1;2;H
1;04-10-2015;Athletic de Bilbao;Valencia;1;3;H
1;04-10-2015;Atlético de Madrid;Real Madrid;1;1;D
1;04-10-2015;Levante;Villarreal;1;1;H
1;04-10-2015;Rayo Vallecano;Betis;1;0;A
1;17-10-2015;Barcelona;Rayo Vallecano;1;5;H
1;17-10-2015;Betis;Espanyol;1;1;A
1;17-10-2015;Eibar;Sevilla;1;1;D
1;17-10-2015;Real Madrid;Levante;1;3;H
1;17-10-2015;Valencia;Málaga;1;3;H
1;18-10-2015;Getafe;Las Palmas;1;4;H
1;18-10-2015;Deportivo de la Coruña;Athletic de Bilbao;1;2;D
1;18-10-2015;Real Sociedad;Atlético de Madrid;1;0;A
1;18-10-2015;Villarreal;Celta;1;1;A
1;19-10-2015;Sp Gijón;Granada;1;3;D
1;23-10-2015;Rayo Vallecano;Espanyol;1;3;H
1;24-10-2015;Celta;Real Madrid;1;1;A
1;24-10-2015;Granada;Betis;1;1;D
1;24-10-2015;Málaga;Deportivo de la Coruña;1;2;H
1;24-10-2015;Sevilla;Getafe;1;5;H
1;25-10-2015;Atlético de Madrid;Valencia;1;2;H
1;25-10-2015;Barcelona;Eibar;1;3;H
1;25-10-2015;Las Palmas;Villarreal;1;0;D
1;25-10-2015;Levante;Real Sociedad;1;0;A
1;26-10-2015;Athletic de Bilbao;Sp Gijón;1;3;H
1;30-10-2015;Deportivo de la Coruña;Atlético de Madrid;1;1;D
1;31-10-2015;Getafe;Barcelona;1;0;A
1;31-10-2015;Real Madrid;Las Palmas;1;3;H
1;31-10-2015;Real Sociedad;Celta;1;2;A
1;31-10-2015;Valencia;Levante;1;3;H
1;31-10-2015;Villarreal;Sevilla;1;2;H
1;01-11-2015;Betis;Athletic de Bilbao;1;1;A
1;01-11-2015;Eibar;Rayo Vallecano;1;1;H
1;01-11-2015;Espanyol;Granada;1;1;D
1;01-11-2015;Sp Gijón;Málaga;1;1;H
1;06-11-2015;Las Palmas;Real Sociedad;1;2;H
1;07-11-2015;Celta;Valencia;1;1;A
1;07-11-2015;Eibar;Getafe;1;3;H
1;07-11-2015;Levante;Deportivo de la Coruña;1;1;D
1;07-11-2015;Málaga;Betis;1;0;A
1;07-11-2015;Rayo Vallecano;Granada;1;2;H
1;08-11-2015;Athletic de Bilbao;Espanyol;1;2;H
1;08-11-2015;Atlético de Madrid;Sp Gijón;1;1;H
1;08-11-2015;Barcelona;Villarreal;1;3;H
1;08-11-2015;Sevilla;Real Madrid;1;3;H
1;21-11-2015;Espanyol;Málaga;1;2;H
1;21-11-2015;Deportivo de la Coruña;Celta;1;2;H
1;21-11-2015;Real Madrid;Barcelona;1;0;A
1;21-11-2015;Real Sociedad;Sevilla;1;2;H
1;21-11-2015;Valencia;Las Palmas;1;1;D
1;22-11-2015;Betis;Atlético de Madrid;1;0;A
1;22-11-2015;Granada;Athletic de Bilbao;1;2;H
1;22-11-2015;Sp Gijón;Levante;1;0;A
1;22-11-2015;Villarreal;Eibar;1;1;D
1;23-11-2015;Getafe;Rayo Vallecano;1;1;D
1;27-11-2015;Levante;Betis;1;0;A
1;28-11-2015;Atlético de Madrid;Espanyol;1;1;H
1;28-11-2015;Barcelona;Real Sociedad;1;4;H
1;28-11-2015;Celta;Sp Gijón;1;2;H
1;28-11-2015;Las Palmas;Deportivo de la Coruña;1;0;A
1;28-11-2015;Málaga;Granada;1;2;D
1;29-11-2015;Eibar;Real Madrid;1;0;A
1;29-11-2015;Getafe;Villarreal;1;2;H
1;29-11-2015;Sevilla;Valencia;1;1;H
1;29-11-2015;Rayo Vallecano;Athletic de Bilbao;1;0;A
1;05-12-2015;Betis;Celta;1;1;D
1;05-12-2015;Granada;Atlético de Madrid;1;0;A
1;05-12-2015;Deportivo de la Coruña;Sevilla;1;1;D
1;05-12-2015;Real Madrid;Getafe;1;4;H
1;05-12-2015;Valencia;Barcelona;1;1;D
1;06-12-2015;Athletic de Bilbao;Málaga;1;0;D
1;06-12-2015;Real Sociedad;Eibar;1;2;H
1;06-12-2015;Sp Gijón;Las Palmas;1;3;H
1;06-12-2015;Villarreal;Rayo Vallecano;1;2;H
1;07-12-2015;Espanyol;Levante;1;1;D
1;11-12-2015;Getafe;Real Sociedad;1;1;D
1;12-12-2015;Barcelona;Deportivo de la Coruña;1;2;D
1;12-12-2015;Celta;Espanyol;1;1;H
1;12-12-2015;Las Palmas;Betis;1;1;H
1;12-12-2015;Levante;Granada;1;1;A
1;12-12-2015;Sevilla;Sp Gijón;1;2;H
1;13-12-2015;Atlético de Madrid;Athletic de Bilbao;1;2;H
1;13-12-2015;Eibar;Valencia;1;1;D
1;13-12-2015;Rayo Vallecano;Málaga;1;1;A
1;13-12-2015;Villarreal;Real Madrid;1;1;H
1;19-12-2015;Betis;Sevilla;1;0;D
1;19-12-2015;Espanyol;Las Palmas;1;1;H
1;19-12-2015;Deportivo de la Coruña;Eibar;1;2;H
1;19-12-2015;Valencia;Getafe;1;2;D
1;20-12-2015;Athletic de Bilbao;Levante;1;2;H
1;20-12-2015;Granada;Celta;1;0;A
1;20-12-2015;Málaga;Atlético de Madrid;1;1;H
1;20-12-2015;Real Madrid;Rayo Vallecano;1;10;H
1;20-12-2015;Real Sociedad;Villarreal;1;0;A
1;30-12-2015;Barcelona;Betis;1;4;H
1;30-12-2015;Celta;Athletic de Bilbao;1;0;A
1;30-12-2015;Eibar;Sp Gijón;1;2;H
1;30-12-2015;Getafe;Deportivo de la Coruña;1;0;D
1;30-12-2015;Las Palmas;Granada;1;4;H
1;30-12-2015;Levante;Málaga;1;0;A
1;30-12-2015;Real Madrid;Real Sociedad;1;3;H
1;30-12-2015;Sevilla;Espanyol;1;2;H
1;30-12-2015;Rayo Vallecano;Atlético de Madrid;1;0;A
1;31-12-2015;Villarreal;Valencia;1;1;H
1;02-01-2016;Atlético de Madrid;Levante;1;1;H
1;02-01-2016;Espanyol;Barcelona;1;0;D
1;02-01-2016;Málaga;Celta;1;2;H
1;03-01-2016;Athletic de Bilbao;Las Palmas;1;2;D
1;03-01-2016;Betis;Eibar;1;0;A
1;03-01-2016;Granada;Sevilla;1;2;H
1;03-01-2016;Deportivo de la Coruña;Villarreal;1;1;A
1;03-01-2016;Valencia;Real Madrid;1;2;D
1;03-01-2016;Rayo Vallecano;Real Sociedad;1;2;D
1;04-01-2016;Sp Gijón;Getafe;1;1;A
1;09-01-2016;Barcelona;Granada;1;4;H
1;09-01-2016;Getafe;Betis;1;1;H
1;09-01-2016;Levante;Rayo Vallecano;1;2;H
1;09-01-2016;Real Madrid;Deportivo de la Coruña;1;5;H
1;09-01-2016;Sevilla;Athletic de Bilbao;1;2;H
1;10-01-2016;Celta;Atlético de Madrid;1;0;A
1;10-01-2016;Eibar;Espanyol;1;2;H
1;10-01-2016;Las Palmas;Málaga;1;1;D
1;10-01-2016;Real Sociedad;Valencia;1;2;H
1;10-01-2016;Villarreal;Sp Gijón;1;2;H
1;16-01-2016;Celta;Levante;1;4;H
1;16-01-2016;Sevilla;Málaga;1;2;H
1;16-01-2016;Real Sociedad;Deportivo de la Coruña;1;1;D
1;16-01-2016;Villarreal;Betis;1;0;D
1;17-01-2016;Barcelona;Athletic de Bilbao;1;6;H
1;17-01-2016;Getafe;Espanyol;1;3;H
1;17-01-2016;Las Palmas;Atlético de Madrid;1;0;A
1;17-01-2016;Real Madrid;Sp Gijón;1;5;H
1;17-01-2016;Valencia;Rayo Vallecano;1;2;D
1;18-01-2016;Eibar;Granada;1;5;H
1;22-01-2016;Sp Gijón;Real Sociedad;1;5;H
1;23-01-2016;Espanyol;Villarreal;1;2;D
1;23-01-2016;Granada;Getafe;1;3;H
1;23-01-2016;Málaga;Barcelona;1;1;A
1;23-01-2016;Rayo Vallecano;Celta;1;3;H
1;24-01-2016;Athletic de Bilbao;Eibar;1;5;H
1;24-01-2016;Atlético de Madrid;Sevilla;1;0;D
1;24-01-2016;Betis;Real Madrid;1;1;D
1;24-01-2016;Deportivo de la Coruña;Valencia;1;1;D
1;25-01-2016;Levante;Las Palmas;1;3;H
1;30-01-2016;Barcelona;Atlético de Madrid;1;2;H
1;30-01-2016;Eibar;Málaga;1;1;A
1;30-01-2016;Getafe;Athletic de Bilbao;1;0;A
1;30-01-2016;Real Sociedad;Betis;1;2;H
1;30-01-2016;Villarreal;Granada;1;1;H
1;31-01-2016;Las Palmas;Celta;1;2;H
1;31-01-2016;Real Madrid;Espanyol;1;6;H
1;31-01-2016;Sevilla;Levante;1;3;H
1;31-01-2016;Valencia;Sp Gijón;1;0;A
1;01-02-2016;Deportivo de la Coruña;Rayo Vallecano;1;2;D
1;05-02-2016;Málaga;Getafe;1;3;H
1;06-02-2016;Athletic de Bilbao;Villarreal;1;0;D
1;06-02-2016;Atlético de Madrid;Eibar;1;3;H
1;06-02-2016;Sp Gijón;Deportivo de la Coruña;1;1;D
1;06-02-2016;Rayo Vallecano;Las Palmas;1;2;H
1;07-02-2016;Betis;Valencia;1;1;H
1;07-02-2016;Celta;Sevilla;1;1;D
1;07-02-2016;Granada;Real Madrid;1;1;A
1;07-02-2016;Levante;Barcelona;1;0;A
1;08-02-2016;Espanyol;Real Sociedad;1;0;A
1;12-02-2016;Sp Gijón;Rayo Vallecano;1;2;D
1;13-02-2016;Deportivo de la Coruña;Betis;1;2;D
1;13-02-2016;Real Madrid;Athletic de Bilbao;1;4;H
1;13-02-2016;Valencia;Espanyol;1;2;H
1;13-02-2016;Villarreal;Málaga;1;1;H
1;14-02-2016;Barcelona;Celta;1;6;H
1;14-02-2016;Eibar;Levante;1;2;H
1;14-02-2016;Getafe;Atlético de Madrid;1;0;A
1;14-02-2016;Sevilla;Las Palmas;1;2;H
1;14-02-2016;Real Sociedad;Granada;1;3;H
1;17-02-2016;Sp Gijón;Barcelona;1;1;A
1;19-02-2016;Levante;Getafe;1;3;H
1;20-02-2016;Betis;Sp Gijón;1;1;D
1;20-02-2016;Celta;Eibar;1;3;H
1;20-02-2016;Espanyol;Deportivo de la Coruña;1;1;H
1;20-02-2016;Las Palmas;Barcelona;1;1;A
1;21-02-2016;Athletic de Bilbao;Real Sociedad;1;0;A
1;21-02-2016;Atlético de Madrid;Villarreal;1;0;D
1;21-02-2016;Granada;Valencia;1;1;A
1;21-02-2016;Málaga;Real Madrid;1;1;D
1;21-02-2016;Rayo Vallecano;Sevilla;1;2;D
1;26-02-2016;Eibar;Las Palmas;1;0;A
1;27-02-2016;Betis;Rayo Vallecano;1;2;D
1;27-02-2016;Getafe;Celta;1;0;A
1;27-02-2016;Real Madrid;Atlético de Madrid;1;0;A
1;27-02-2016;Real Sociedad;Málaga;1;1;D
1;27-02-2016;Sp Gijón;Espanyol;1;2;A
1;28-02-2016;Barcelona;Sevilla;1;2;H
1;28-02-2016;Deportivo de la Coruña;Granada;1;0;A
1;28-02-2016;Valencia;Athletic de Bilbao;1;0;A
1;28-02-2016;Villarreal;Levante;1;3;H
1;01-03-2016;Atlético de Madrid;Real Sociedad;1;3;H
1;01-03-2016;Las Palmas;Getafe;1;4;H
1;02-03-2016;Athletic de Bilbao;Deportivo de la Coruña;1;4;H
1;02-03-2016;Celta;Villarreal;1;0;D
1;02-03-2016;Levante;Real Madrid;1;1;A
1;02-03-2016;Málaga;Valencia;1;1;A
1;02-03-2016;Sevilla;Eibar;1;1;H
1;03-03-2016;Espanyol;Betis;1;0;A
1;03-03-2016;Granada;Sp Gijón;1;2;H
1;03-03-2016;Rayo Vallecano;Barcelona;1;1;A
1;05-03-2016;Getafe;Sevilla;1;1;D
1;05-03-2016;Deportivo de la Coruña;Málaga;1;3;D
1;05-03-2016;Real Madrid;Celta;1;7;H
1;05-03-2016;Villarreal;Las Palmas;1;0;A
1;06-03-2016;Betis;Granada;1;2;H
1;06-03-2016;Eibar;Barcelona;1;0;A
1;06-03-2016;Real Sociedad;Levante;1;1;D
1;06-03-2016;Sp Gijón;Athletic de Bilbao;1;0;A
1;06-03-2016;Valencia;Atlético de Madrid;1;1;A
1;07-03-2016;Espanyol;Rayo Vallecano;1;2;H
1;11-03-2016;Málaga;Sp Gijón;1;1;H
1;12-03-2016;Atlético de Madrid;Deportivo de la Coruña;1;3;H
1;12-03-2016;Barcelona;Getafe;1;6;H
1;12-03-2016;Celta;Real Sociedad;1;1;H
1;12-03-2016;Rayo Vallecano;Eibar;1;1;D
1;13-03-2016;Athletic de Bilbao;Betis;1;3;H
1;13-03-2016;Las Palmas;Real Madrid;1;1;A
1;13-03-2016;Levante;Valencia;1;1;H
1;13-03-2016;Sevilla;Villarreal;1;4;H
1;14-03-2016;Granada;Espanyol;1;1;D
1;18-03-2016;Getafe;Eibar;1;1;D
1;19-03-2016;Betis;Málaga;1;0;A
1;19-03-2016;Granada;Rayo Vallecano;1;2;D
1;19-03-2016;Deportivo de la Coruña;Levante;1;2;H
1;19-03-2016;Real Sociedad;Las Palmas;1;0;A
1;19-03-2016;Sp Gijón;Atlético de Madrid;1;2;H
1;20-03-2016;Espanyol;Athletic de Bilbao;1;2;H
1;20-03-2016;Real Madrid;Sevilla;1;4;H
1;20-03-2016;Valencia;Celta;1;0;A
1;20-03-2016;Villarreal;Barcelona;1;2;D
1;01-04-2016;Rayo Vallecano;Getafe;1;2;H
1;02-04-2016;Atlético de Madrid;Betis;1;5;H
1;02-04-2016;Barcelona;Real Madrid;1;1;A
1;02-04-2016;Celta;Deportivo de la Coruña;1;1;D
1;02-04-2016;Las Palmas;Valencia;1;2;H
1;03-04-2016;Athletic de Bilbao;Granada;1;1;D
1;03-04-2016;Eibar;Villarreal;1;1;A
1;03-04-2016;Málaga;Espanyol;1;1;D
1;03-04-2016;Sevilla;Real Sociedad;1;1;A
1;04-04-2016;Levante;Sp Gijón;1;0;D
1;08-04-2016;Granada;Málaga;1;0;D
1;09-04-2016;Betis;Levante;1;1;H
1;09-04-2016;Espanyol;Atlético de Madrid;1;1;A
1;09-04-2016;Real Madrid;Eibar;1;4;H
1;09-04-2016;Real Sociedad;Barcelona;1;1;H
1;10-04-2016;Athletic de Bilbao;Rayo Vallecano;1;1;H
1;10-04-2016;Sp Gijón;Celta;1;0;A
1;10-04-2016;Valencia;Sevilla;1;2;H
1;10-04-2016;Villarreal;Getafe;1;2;H
1;11-04-2016;Deportivo de la Coruña;Las Palmas;1;1;A
1;15-04-2016;Levante;Espanyol;1;2;H
1;16-04-2016;Celta;Betis;1;1;D
1;16-04-2016;Eibar;Real Sociedad;1;2;H
1;16-04-2016;Getafe;Real Madrid;1;1;A
1;16-04-2016;Las Palmas;Sp Gijón;1;1;D
1;17-04-2016;Atlético de Madrid;Granada;1;3;H
1;17-04-2016;Barcelona;Valencia;1;1;A
1;17-04-2016;Málaga;Athletic de Bilbao;1;0;A
1;17-04-2016;Sevilla;Deportivo de la Coruña;1;1;D
1;17-04-2016;Rayo Vallecano;Villarreal;1;2;H
1;19-04-2016;Betis;Las Palmas;1;1;H
1;19-04-2016;Espanyol;Celta;1;1;D
1;20-04-2016;Athletic de Bilbao;Atlético de Madrid;1;0;A
1;20-04-2016;Deportivo de la Coruña;Barcelona;1;0;A
1;20-04-2016;Málaga;Rayo Vallecano;1;1;D
1;20-04-2016;Real Madrid;Villarreal;1;3;H
1;20-04-2016;Sp Gijón;Sevilla;1;2;H
1;20-04-2016;Valencia;Eibar;1;4;H
1;21-04-2016;Granada;Levante;1;5;H
1;21-04-2016;Real Sociedad;Getafe;1;1;A
1;22-04-2016;Las Palmas;Espanyol;1;4;H
1;23-04-2016;Atlético de Madrid;Málaga;1;1;H
1;23-04-2016;Barcelona;Sp Gijón;1;6;H
1;23-04-2016;Eibar;Deportivo de la Coruña;1;1;D
1;23-04-2016;Rayo Vallecano;Real Madrid;1;2;A
1;24-04-2016;Getafe;Valencia;1;2;D
1;24-04-2016;Levante;Athletic de Bilbao;1;2;D
1;24-04-2016;Sevilla;Betis;1;2;H
1;24-04-2016;Villarreal;Real Sociedad;1;0;D
1;25-04-2016;Celta;Granada;1;2;H
1;29-04-2016;Sp Gijón;Eibar;1;2;H
1;30-04-2016;Atlético de Madrid;Rayo Vallecano;1;1;H
1;30-04-2016;Betis;Barcelona;1;0;A
1;30-04-2016;Granada;Las Palmas;1;3;H
1;30-04-2016;Real Sociedad;Real Madrid;1;0;A
1;01-05-2016;Athletic de Bilbao;Celta;1;2;H
1;01-05-2016;Espanyol;Sevilla;1;1;H
1;01-05-2016;Deportivo de la Coruña;Getafe;1;0;A
1;01-05-2016;Valencia;Villarreal;1;0;A
1;02-05-2016;Málaga;Levante;1;3;H
1;08-05-2016;Barcelona;Espanyol;1;5;H
1;08-05-2016;Celta;Málaga;1;1;H
1;08-05-2016;Eibar;Betis;1;1;D
1;08-05-2016;Getafe;Sp Gijón;1;1;D
1;08-05-2016;Las Palmas;Athletic de Bilbao;1;0;D
1;08-05-2016;Levante;Atlético de Madrid;1;2;H
1;08-05-2016;Real Madrid;Valencia;1;3;H
1;08-05-2016;Sevilla;Granada;1;1;A
1;08-05-2016;Real Sociedad;Rayo Vallecano;1;2;H
1;08-05-2016;Villarreal;Deportivo de la Coruña;1;0;A
1;13-05-2016;Valencia;Real Sociedad;1;0;A
1;14-05-2016;Athletic de Bilbao;Sevilla;1;3;H
1;14-05-2016;Atlético de Madrid;Celta;1;2;H
1;14-05-2016;Granada;Barcelona;1;0;A
1;14-05-2016;Deportivo de la Coruña;Real Madrid;1;0;A
1;15-05-2016;Betis;Getafe;1;2;H
1;15-05-2016;Espanyol;Eibar;1;4;H
1;15-05-2016;Málaga;Las Palmas;1;4;H
1;15-05-2016;Sp Gijón;Villarreal;1;2;H
1;15-05-2016;Rayo Vallecano;Levante;1;3;H
1;21-08-2015;Sevilla;Málaga;0;0;D
1;22-08-2015;Las Palmas;Atlético de Madrid;0;0;H
1;22-08-2015;Getafe;Espanyol;0;0;H
1;22-08-2015;Real Sociedad;Deportivo de la Coruña;0;0;D
1;22-08-2015;Valencia;Rayo Vallecano;0;0;D
1;23-08-2015;Barcelona;Athletic de Bilbao;0;1;A
1;23-08-2015;Villarreal;Betis;0;1;D
1;23-08-2015;Celta;Levante;0;2;A
1;23-08-2015;Real Madrid;Sp Gijón;0;0;D
1;24-08-2015;Eibar;Granada;0;3;A
1;28-08-2015;Espanyol;Villarreal;0;1;H
1;29-08-2015;Málaga;Barcelona;0;0;H
1;29-08-2015;Rayo Vallecano;Celta;0;0;H
1;29-08-2015;Betis;Real Madrid;0;0;H
1;29-08-2015;Sp Gijón;Real Sociedad;0;0;D
1;30-08-2015;Athletic de Bilbao;Eibar;0;0;H
1;30-08-2015;Granada;Getafe;0;2;A
1;30-08-2015;Levante;Las Palmas;0;0;D
1;30-08-2015;Atlético de Madrid;Sevilla;0;3;A
1;30-08-2015;Deportivo de la Coruña;Valencia;0;1;D
1;11-09-2015;Sevilla;Levante;0;1;D
1;12-09-2015;Barcelona;Atlético de Madrid;0;2;A
1;12-09-2015;Real Sociedad;Betis;0;0;H
1;12-09-2015;Real Madrid;Espanyol;0;6;A
1;12-09-2015;Valencia;Sp Gijón;0;1;A
1;13-09-2015;Getafe;Athletic de Bilbao;0;1;H
1;13-09-2015;Las Palmas;Celta;0;3;D
1;13-09-2015;Villarreal;Granada;0;3;A
1;13-09-2015;Eibar;Málaga;0;0;D
1;14-09-2015;Deportivo de la Coruña;Rayo Vallecano;0;3;A
1;18-09-2015;Málaga;Getafe;0;0;H
1;19-09-2015;Atlético de Madrid;Eibar;0;2;A
1;19-09-2015;Granada;Real Madrid;0;0;H
1;19-09-2015;Espanyol;Real Sociedad;0;3;A
1;19-09-2015;Betis;Valencia;0;0;D
1;20-09-2015;Levante;Barcelona;0;1;H
1;20-09-2015;Sp Gijón;Deportivo de la Coruña;0;3;A
1;20-09-2015;Rayo Vallecano;Las Palmas;0;1;A
1;20-09-2015;Celta;Sevilla;0;2;A
1;20-09-2015;Athletic de Bilbao;Villarreal;0;1;H
1;22-09-2015;Getafe;Atlético de Madrid;0;0;H
1;22-09-2015;Valencia;Espanyol;0;0;H
1;22-09-2015;Real Sociedad;Granada;0;3;A
1;23-09-2015;Real Madrid;Athletic de Bilbao;0;2;A
1;23-09-2015;Barcelona;Celta;0;1;H
1;23-09-2015;Sevilla;Las Palmas;0;0;H
1;23-09-2015;Eibar;Levante;0;2;D
1;23-09-2015;Villarreal;Málaga;0;1;A
1;23-09-2015;Sp Gijón;Rayo Vallecano;0;1;H
1;24-09-2015;Deportivo de la Coruña;Betis;0;2;A
1;25-09-2015;Granada;Valencia;0;0;H
1;26-09-2015;Las Palmas;Barcelona;0;1;H
1;26-09-2015;Celta;Eibar;0;1;D
1;26-09-2015;Málaga;Real Madrid;0;0;D
1;26-09-2015;Rayo Vallecano;Sevilla;0;2;H
1;26-09-2015;Atlético de Madrid;Villarreal;0;0;H
1;27-09-2015;Levante;Getafe;0;0;H
1;27-09-2015;Espanyol;Deportivo de la Coruña;0;0;H
1;27-09-2015;Athletic de Bilbao;Real Sociedad;0;0;D
1;27-09-2015;Betis;Sp Gijón;0;2;A
1;02-10-2015;Getafe;Celta;0;0;D
1;03-10-2015;Sp Gijón;Espanyol;0;2;A
1;03-10-2015;Deportivo de la Coruña;Granada;0;1;D
1;03-10-2015;Eibar;Las Palmas;0;2;A
1;03-10-2015;Real Sociedad;Málaga;0;1;H
1;03-10-2015;Barcelona;Sevilla;0;1;H
1;04-10-2015;Valencia;Athletic de Bilbao;0;1;H
1;04-10-2015;Real Madrid;Atlético de Madrid;0;1;D
1;04-10-2015;Villarreal;Levante;0;0;H
1;04-10-2015;Betis;Rayo Vallecano;0;2;A
1;17-10-2015;Rayo Vallecano;Barcelona;0;2;H
1;17-10-2015;Espanyol;Betis;0;3;A
1;17-10-2015;Sevilla;Eibar;0;1;D
1;17-10-2015;Levante;Real Madrid;0;0;H
1;17-10-2015;Málaga;Valencia;0;0;H
1;18-10-2015;Las Palmas;Getafe;0;0;H
1;18-10-2015;Athletic de Bilbao;Deportivo de la Coruña;0;2;D
1;18-10-2015;Atlético de Madrid;Real Sociedad;0;2;A
1;18-10-2015;Celta;Villarreal;0;2;A
1;19-10-2015;Granada;Sp Gijón;0;3;D
1;23-10-2015;Espanyol;Rayo Vallecano;0;0;H
1;24-10-2015;Real Madrid;Celta;0;3;A
1;24-10-2015;Betis;Granada;0;1;D
1;24-10-2015;Deportivo de la Coruña;Málaga;0;0;H
1;24-10-2015;Getafe;Sevilla;0;0;H
1;25-10-2015;Valencia;Atlético de Madrid;0;1;H
1;25-10-2015;Eibar;Barcelona;0;1;H
1;25-10-2015;Villarreal;Las Palmas;0;0;D
1;25-10-2015;Real Sociedad;Levante;0;4;A
1;26-10-2015;Sp Gijón;Athletic de Bilbao;0;0;H
1;30-10-2015;Atlético de Madrid;Deportivo de la Coruña;0;1;D
1;31-10-2015;Barcelona;Getafe;0;2;A
1;31-10-2015;Las Palmas;Real Madrid;0;1;H
1;31-10-2015;Celta;Real Sociedad;0;3;A
1;31-10-2015;Levante;Valencia;0;0;H
1;31-10-2015;Sevilla;Villarreal;0;1;H
1;01-11-2015;Athletic de Bilbao;Betis;0;3;A
1;01-11-2015;Rayo Vallecano;Eibar;0;0;H
1;01-11-2015;Granada;Espanyol;0;1;D
1;01-11-2015;Málaga;Sp Gijón;0;0;H
1;06-11-2015;Real Sociedad;Las Palmas;0;0;H
1;07-11-2015;Valencia;Celta;0;5;A
1;07-11-2015;Getafe;Eibar;0;1;H
1;07-11-2015;Deportivo de la Coruña;Levante;0;1;D
1;07-11-2015;Betis;Málaga;0;1;A
1;07-11-2015;Granada;Rayo Vallecano;0;1;H
1;08-11-2015;Espanyol;Athletic de Bilbao;0;1;H
1;08-11-2015;Sp Gijón;Atlético de Madrid;0;0;H
1;08-11-2015;Villarreal;Barcelona;0;0;H
1;08-11-2015;Real Madrid;Sevilla;0;2;H
1;21-11-2015;Málaga;Espanyol;0;0;H
1;21-11-2015;Celta;Deportivo de la Coruña;0;0;H
1;21-11-2015;Barcelona;Real Madrid;0;4;A
